4250.0000 312.3007 4.0823 -1.3332 0.0000 60191.8943
4300.0000 312.4707 3.9898 -1.2918 0.0000 59805.1803
4350.0000 312.6412 3.8990 -1.2517 0.0000 59429.3885
4400.0000 312.8121 3.8101 -1.2127 0.0000 59060.8782
4450.0000 312.9836 3.7228 -1.1749 0.0000 58692.3680
4500.0000 313.1555 3.6373 -1.1382 0.0000 58323.8577
4550.0000 313.3279 3.5535 -1.1026 0.0000 57955.3475
4600.0000 313.5007 3.4713 -1.0681 0.0000 57586.8372
4650.0000 313.6741 3.3908 -1.0346 0.0000 57218.3270
4700.0000 313.8479 3.3119 -1.0021 0.0000 56849.8168
4750.0000 314.0222 3.2345 -0.9705 0.0000 56481.3065
4800.0000 314.1969 3.1587 -0.9400 0.0000 56112.7963
4850.0000 314.3721 3.0843 -0.9103 0.0000 55761.8957
4900.0000 314.5477 3.0115 -0.8816 0.0000 55410.9950
4950.0000 314.7238 2.9402 -0.8537 0.0000 55060.0944
5000.0000 314.9003 2.8703 -0.8267 0.0000 54709.1938
5050.0000 315.0773 2.8018 -0.8005 0.0000 54358.2932
5100.0000 315.2547 2.7347 -0.7751 0.0000 54007.3926
5150.0000 315.4326 2.6690 -0.7505 0.0000 53656.4920
5200.0000 315.6109 2.6046 -0.7266 0.0000 53305.5913
5250.0000 315.7896 2.5416 -0.7035 0.0000 52954.6907
5300.0000 315.9687 2.4798 -0.6811 0.0000 52610.5951
5350.0000 316.1483 2.4194 -0.6594 0.0000 52276.7069
5400.0000 316.3282 2.3602 -0.6383 0.0000 51942.8188
5450.0000 316.5086 2.3022 -0.6179 0.0000 51608.9306
5500.0000 316.6894 2.2454 -0.5982 0.0000 51275.0425
5550.0000 316.8707 2.1899 -0.5790 0.0000 50941.1543
5600.0000 317.0523 2.1355 -0.5605 0.0000 50607.2661
5650.0000 317.2343 2.0822 -0.5425 0.0000 50273.3780
5700.0000 317.4168 2.0301 -0.5252 0.0000 49939.4898
5750.0000 317.5996 1.9791 -0.5083 0.0000 49605.6017
5800.0000 317.7829 1.9292 -0.4920 0.0000 49284.8464
5850.0000 317.9665 1.8803 -0.4762 0.0000 48967.3744
5900.0000 318.1505 1.8325 -0.4609 0.0000 48649.9024
5950.0000 318.3349 1.7858 -0.4460 0.0000 48332.4304
6000.0000 318.5197 1.7400 -0.4317 0.0000 48014.9584
6050.0000 318.7049 1.6953 -0.4178 0.0000 47697.4865
6100.0000 318.8905 1.6515 -0.4043 0.0000 47380.0145
6150.0000 319.0764 1.6087 -0.3913 0.0000 47062.5425
6200.0000 319.2628 1.5669 -0.3786 0.0000 46745.0705
6250.0000 319.4495 1.5259 -0.3664 0.0000 46430.7632
6300.0000 319.6366 1.4859 -0.3546 0.0000 46129.1150
6350.0000 319.8240 1.4468 -0.3431 0.0000 45827.4668
6400.0000 320.0118 1.4085 -0.3320 0.0000 45525.8185
6450.0000 320.2000 1.3711 -0.3213 0.0000 45224.1703
6500.0000 320.3886 1.3346 -0.3109 0.0000 44922.5221
6550.0000 320.5775 1.2989 -0.3008 0.0000 44620.8739
6600.0000 320.7668 1.2639 -0.2911 0.0000 44319.2256
6650.0000 320.9564 1.2298 -0.2817 0.0000 44017.5774
6700.0000 321.1464 1.1965 -0.2725 0.0000 43715.9292
6750.0000 321.3368 1.1639 -0.2637 0.0000 43423.4236
6800.0000 321.5275 1.1321 -0.2551 0.0000 43137.0131
6850.0000 321.7185 1.1011 -0.2469 0.0000 42850.6026
6900.0000 321.9099 1.0707 -0.2388 0.0000 42564.1922
6950.0000 322.1017 1.0411 -0.2311 0.0000 42277.7817
7000.0000 322.2938 1.0122 -0.2236 0.0000 41991.3712
7050.0000 322.4862 0.9839 -0.2163 0.0000 41704.9607
7100.0000 322.6790 0.9563 -0.2093 0.0000 41418.5503
7150.0000 322.8721 0.9294 -0.2025 0.0000 41132.1398
7200.0000 323.0656 0.9031 -0.1959 0.0000 40845.7293
